x,y,z,Position,clusters,company
-13.873132,5.288532,4.7764864,Quality Assurance Engineer,2,Arismendy Grupo Inmobiliario
-10.101831,-3.683677,-2.6622553,Technical Project Manager,16,cotexbo
2.5712616,-11.898073,-1.9041009,Consultor de Negocios,3,TEIXIDÓ
-13.005309,9.001911,-2.8555226,Functional Consultant at Odoo,7,
-17.147373,-13.118575,3.9967437,Data scientist,12,Banco Fassil S.A.
-7.780071,1.7009335,-17.752195,CEO,16,Asociación Cruceña de Ayuda al Impedido
0.2719128,-0.41254508,2.4446232,Consultor Ejecutivo Senior B2B - Division ITC CLOUD - Nube / Data Center / Transformacion Digital,4,Importación Exportación Salazar S. L.
10.457166,-0.8515328,8.881551,Especialista en Gestión de Proyectos TIC,11,Careaga Machinery Parts Srl.
1.9926896,-5.390671,5.358145,Analista de Business Intelligence,3,
14.937627,1.922919,8.556266,Técnico Oficina y gestión de obras,0,Now Paraguay Portal de Noticias online
-6.5538454,11.809388,-6.1257615,Pharmaceutical lines Products Manager / Consumption and Pharma Division,17,Fundación Paraguaya
7.0025535,-12.546638,5.753843,Analista - Desarrollador,19,UAGRM Oficial
-14.681896,4.417552,10.549064,Senior Data Engineer|Machine Learning Engineer,15,WET CHEMICAL BOLIVIA SRL
16.4481,0.72591513,7.2314014,Encargado de Riesgo Operativo,18,Banco Prodem
7.1357064,-14.198677,-3.8792555,Auditor interno de TI,19,Independiente.
-9.757727,8.259444,0.25029492,HR Consultant - Talent Attraction Sr IT,2,Itaú Paraguay
5.415099,-5.9268885,2.128954,Jefe Comercial Soluciones tecnológicas Grandes Clientes y Pymes,3,.
4.3122997,-11.994035,3.786247,Analista/Programador de Sistemas,3,ExpoCredit
-2.6679897,12.861322,2.2224476,Mobile Product Owner - Prepaid,17,K&K PUBLICIDAD
-5.8999114,9.857292,-2.8146684,Latam Business Manager & Partnerships,17,Brevity Pixel
5.1604214,-9.723631,-6.183738,Supervisor de gestão de projetos,14,Construction Law Consultant
-23.4083,-3.7964084,0.39658144,Software Engineer,5,Ales Grupo
-19.207212,-7.2823224,-5.04215,Software Developer,5,
-13.673217,3.059738,6.333343,Cyber Security Analyst,15,Herbalife Independent Distributor
-15.852964,4.776242,3.0702782,QA Engineer,15,GARSO LAW FIRM
-17.17166,5.2532816,-1.5685419,Sr. UX Designer,7,Zeneflix
-9.316032,0.7836204,-11.4697275,Global Head of Product & Innovation ,16,RE/MAX Norte Las Palmas
19.837364,-4.3656487,-4.236484,Asistente técnico,9,III Edición del Master Universitario de Gestión Sanitaria de Fundación SEDISA-Universidad Europea
4.2736616,-7.7989516,-0.8965652,Mentora de Estrategia Empresarial ,3,Roghur S.A.
13.214326,6.4058557,-5.9117703,Gerente general,10,Shell
10.921434,-5.381047,6.866294,Sistemas y Estadística,6,Save the children
7.5344763,-2.0653493,-11.694345,Director ejecutivo,14,Farmacorp
-14.479669,-1.9761873,-0.014758473,Nominations & Business Analyst,1,Wines and Spirits S.A.
-14.479388,6.209367,1.2627624,DevOps Consultant,2,Spocto
6.5803595,6.5473766,1.4738431,Coordenador PCM,13,Mentoralia A. C.
-6.8511314,0.5203844,-0.048573453,Manager Machine learning Applied Science ,7,AGPAR S.A.
-16.517675,2.5908656,2.1202438,Sr DevOps Engineer,15,Hola Paraguay SA
-16.241493,-3.420687,0.41866088,Sr. Business Analyst,1,Atraer - Estrategia de Datos
6.5287056,-9.829112,-10.467819,Director de proyecto,14,Syluetas
11.710588,-1.7374578,-2.6728606,"Trader, Asesor e inversionita",6,EY
16.776243,1.6177045,6.6142745,Encargado de mantenimiento Mecánico ,0,Bharat Sanchar Nigam Limited
-17.306551,-0.45826823,2.8556063,IT Business Systems Analyst,1,DigitAll
-3.6031868,5.1805525,4.587027,Internship & Alumni Coordinator,2,DP World
-2.8509898,-7.395507,-2.2771244,Consultor ABAP,14,Schneider Electric
14.258052,-1.7692178,4.4384646,Especialista em negócios,6,
21.05216,-0.7887416,3.1697726,Jefe de la Unidad de Contrataciones ,18,Minoil S.A.
-10.763548,4.376262,-2.106865,Talent Acquisition Specialist,7,Consultora 
-13.111324,11.8739805,-4.8101954,Business Analysis Lead,7,BERTSCHI instrumentos
-11.431316,-5.1578,-9.180477,Senior Director,8,Nubank
22.710787,-3.2203717,9.603477,Jefe de recursos humanos,9,JLL
8.866544,-9.718964,9.9599905,Analista de TI Senior,19,Swiss Re
15.914287,-9.452191,9.397041,Consultora Recursos Humanos y RSE,9,Ecolab
5.970664,-10.015541,-6.455477,Supervisor de Desarrollo,14,SYSNEO
2.6161644,-11.1177635,4.5655518,Programador de Sistemas,3,National Stock Exchange of India Limited
-12.005521,9.421959,-0.92784333,SAP Senior S4/HANA Project Manager/Consultant,2,Clixter PrePress Pvt Ltd
-22.969261,-3.819281,-0.56181014,Software Engineer,5,El Sena S. A. C.
6.569448,5.3169155,-2.5558302,Asesor,13,Ave Social 
-11.233951,-4.756957,-3.5645905,Engineering Manager,16,Grupo Poligono
10.375029,-13.08246,-1.7900779,Desarrollo organizacional,19,IBM
17.753288,-2.124743,6.44033,Gerente de Experiencia,18,Experis Paraguay
-12.686736,4.319829,2.1597445,Principal Software Enginner,7,Wegital
21.099012,-3.79823,5.0628633,Jefe de proyectos,18,Genpact
-5.647722,8.342923,-6.749186,Core Manager,17,Binfluencer
-2.0425234,9.214917,-13.308396,Founder & CEO,13,COMTEL S.A
1.8796858,-3.5188103,-1.6477754,Product Manager de Productos Digitales,3,RE/MAX Elite 
2.0788884,-5.264655,-0.9493515,Responsable de transmisiones y producción multimedia,3,FCC Construcción
-17.741365,-2.293806,0.4933111,Business Analyst,1,Mentors Consultores 
12.014685,3.4691768,8.008691,Arquitecto de Soluciones,11,Fourdplan
-9.881854,-9.646304,-6.032254,Chief Technology Officer,8,Inmobiliaria Del Este S.A
-17.245974,-0.49771774,2.8269844,IT Business Analyst,1,PediBoss
-12.749125,6.5985513,-0.5920293,"IT Recruiter, Staffing Specialist, Recruitment Specialist, Sales &Marketing Head Presedient/CEO",7,Google
16.56298,-5.1685853,7.7819657,Gerente de Prospección Comercial ,18,JOBS
-20.468279,1.8615942,-3.429968,Senior Software Engineer,15,Bella Aurora Labs S.A.
-0.3505656,-2.0567894,-8.124512,Administrador RRHH,3,Sallustro y CIA. S.A.
-13.949561,7.6048813,-12.57448,Product Manager,16,Hydrate
-17.149948,-13.064561,4.008868,Data Scientist,12,Banco prodem
-4.0411654,10.050191,-4.9051833,Engineering Manager - Scrum Master,17,Soltrak Bolivia
-13.873102,5.288479,4.776443,Quality Assurance Engineer,2,Experiencia Cliente Latam
-13.3805485,6.4044213,3.93612,Senior QA Engineer Automation Lead,2,Universidad Nacional Ecológica 
5.6574907,-6.9702177,3.696334,Gerente de projetos SAP,3,Autónomo
-9.063691,-0.6935892,1.4804196,Research Scientist,1,Ritter Construcciones
-8.348729,14.293008,4.6724896,React Developer,17,"SENASAG, Servicio Nacional de Sanidad Agropecuaria e Inocuidad Alimentaria"
-11.941377,-0.049644068,9.538811,Data Quality Engineer,5,Grupo Empresarial Nieme Inversiones S.A.
-14.138963,10.306244,4.6027207,Magento Developer,2,
-23.330631,-4.268399,-0.38727793,Software Engineer,5,
-13.099905,-3.3742027,-4.442184,Senior Technical Program Manager,1,Universidad Católica Boliviana San Pablo Regional Cochabamba
-12.822115,11.6385975,4.597534,Magento Full-Stack Developer,2,VISION MUNDIAL BOLIVIA PDA KHANTATI
3.463995,1.0470452,7.7114096,Analista de Negocios Digitales,11,DELAPAZ S.A.
-20.467731,1.861806,-3.4295702,Senior Software Engineer,15,
-18.203821,3.8918185,0.14697877,Senior QA Engineer,15,Centro Social de Capacitación Superior 
-8.841493,-0.17258655,-2.1372466,IT Project Leader,7,Sofía Ltda. 
-18.203915,3.8916748,0.14671673,Senior QA Engineer,15,Gre Ser Consultores
4.2376885,-1.7321028,2.226403,Especialista E&P,3,Ecovale Scz
-16.189234,-3.8943615,0.4016943,Senior Business Analyst,1,CONCREPRET
-1.520035,10.8274,3.1316147,IT Project in Crown Packaging (USA - Canada - Mexico),17,Parallel (formerly Suterra Wellness) 
-15.407791,3.2150128,1.6004332,Fullstack Engineer,15,GRUPO GIS Srl Grupo Interdisciplinario de Soluciones
-11.192384,-10.041593,0.2843336,Vice President - Data Science and Data Engineering,8,CEDENEG Centro de Desarrollo de Negocios
-21.496801,0.70427436,-0.34451285,Software Developer,5,Centro de Promoción de la Mujer Gregoria Apaza (ONG)
-14.875827,-0.2019784,5.859837,Business Intelligence Engineer,1,AIDISA BOLIVIA S.A.
-9.584625,6.9469585,4.506142,IT support,2,Universidad Privada Domingo Savio - UPDS
-3.0932055,14.389082,2.5376,Global PAM Service Manager,17,
-17.290045,3.182224,1.587654,Staff Software Engineer,15,
-20.205643,4.136683,-1.3062449,Senior Software Developer,15,Recrearte Marketing Social Comunicación Integral
-14.586996,5.762733,1.3096275,Agile Specialist,2,Apesa - Asociacion de Propietarios y Operadores de Estaciones de Servicio y Afines.
-17.579794,-2.998559,-1.7016724,BI Specialist,1,Publicis Groupe Germany
-13.700247,-1.7612612,4.3598847,Market and Business Intelligence Analyst,1,Distribuidora del Paraguay S.A.-PULP
-10.366414,-3.6468687,-2.7026813,IT Project Manager,16,G Digital
-17.092487,-1.8511093,1.0536052,Sales Business Analyst,1,VIRTUTTI
-6.928255,3.3818755,-12.662009,Chief Operating Officer,4,
-17.359146,7.344314,-6.028205,Senior Lead Business Analyst/Product Manager,16,
-11.080178,6.921631,3.7729268,Disaster Assistant Response Team (DART) / Technical Advisor,2,Yanbal
10.431318,8.217314,8.037932,"Asociado Soluciones Tecnológicas, Líder Técnico ",10,Berneck S.A. Painéis e Serrados
-9.5224905,5.849602,1.3669866,Senior Technical Recruiter,2,Proesa
-10.376024,-3.5135078,-2.6208131,Information Technology Project Manager,16,VeGO®️
-9.702061,7.0618644,-1.12827,Talent Acquisition Consultant,7,Inversionistas de Impacto
-13.913467,5.3558135,-7.16282,Billing Operations Manager,16,Bayer
-9.965368,9.98996,5.1524706,Senior Software Quality Assurance,2,HC-Medic
-11.62325,-0.77581036,6.325833,Big Data Consultant,1,Union SRL
-13.075907,2.2343748,0.020778386,Customer Support Technical Specialist,7,
16.967299,-6.184745,3.537035,Jefe de Planificación Comercial,18,Manjar de Oro
17.284004,-2.615841,-3.8868222,Presentador de programas de debate,9,"TRUEXTEND, Inc."
11.406816,-8.286021,8.84341,Analista de Sistema Protheus,19,Konecta S.A.
-9.529715,1.1390378,-1.351765,Engineering Manager - Program Manager,7,Banco de Crédito de Bolivia S.A.
-2.3425348,4.5730214,4.117841,Undergraduate Professor,2,AJ Boston S.A
-20.468279,1.8615942,-3.429968,Senior Software Engineer,15,Parques Reunidos
-20.20553,4.136648,-1.3062059,Senior Software Developer,15,China Light & Power - CLP Holdings
-12.704461,10.242294,5.5751286,Android Developer ,2,Banco GNB Paraguay S.A.
-21.397022,-3.4544268,-3.5722082,Software Architect,5,Blink Latam
-13.351419,2.754423,0.78940904,Technical Support Engineer,7,Paradigma Digital
9.221504,-7.970517,9.853842,Analista Funcional,19,The Key Talent
-13.049937,6.354701,5.458641,Quality Assurance Automation Engineer,2,PrimeIT España
-2.0424454,9.214941,-13.308537,Founder & CEO,13,KEMSA CISA
-9.881986,-9.6462965,-6.0325794,Chief Technology Officer,8,"Datalytics24 - Basket, inc."
-11.096021,2.6911693,-3.8769472,HR Specialist / Administrative Coordinator,7,Reliance Jio
-7.5897627,-6.0940504,-4.3155313,Director of Project Management,8,Dirección General de Impuestos Internos (DGII)
-20.467838,1.861692,-3.4298315,Senior Software Engineer,15,Caja Nacional de Salud 
6.3913865,-0.50477296,-9.889124,Director de ventas,14,Huawei
-8.455292,10.002151,0.22733559,Talent Search ,2,EXL
17.026014,4.6033683,-2.675873,Encargada de RR. HH.,0,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ). German International Cooperation
-17.160723,-13.021374,4.017013,Data Scientist,12,Multilaser Industrial S/A
-13.301964,6.2393503,5.3805137,Software QA Automation Engineer (BairesDev),2,"Consultora Gloria Cardozo, Desarrollando Organizaciones"
-15.68347,3.102531,1.5647079,Full Stack Engineer,15,GE Healthcare
5.5538936,-0.71343637,6.2679157,Miembro del Comité de Promoción de la Creatividad y de la Innovación Tecnológica,11,RoboManiax Edutech Pvt. Ltd.
-24.188341,-5.454652,7.791712,Data Engineer,5,Solar de Ahorro y Finanzas
-3.9661813,9.743016,1.6600287,marketing digital,17,Interasistencia S.A.
-15.9773655,5.245506,10.489576,Senior Data Scientist / AI Engineer @ Deep Learning Team,15,Freelancer.com
5.3391714,-7.957821,-11.758562,Director Academico,14,Google
-10.10426,-1.0727332,-1.9011656,Senior Software Engineer Team Lead,7,For clients
-10.431124,4.5719075,-2.2662475,Talent advisor,7,Avature
-16.40198,2.3721392,2.3078375,DevOps Engineer,15,Credit Suisse
-22.057823,-0.17238434,6.244794,Senior Data Engineer,5,SAP
-9.996501,-1.1071163,-1.9052254,Senior Developer Team Lead,7,EXL
-21.397171,-3.4545693,-3.5723364,Software Architect,5,TikTok
19.686317,-10.467699,4.565688,Jefa de Talento Humano,9,The University of Georgia
-13.92533,7.324657,0.5803299,"Product owner, Developer, QA Engineer",2,MarketWolf
-12.519188,-9.277303,5.78629,Lead data scientist,12,Globant
-15.774668,4.8278117,10.564979,Senior Machine Learning Engineer,15,Institute of Industrial And Computer Management & Research
25.232944,3.0915992,-3.1065602,Gerente Comercial,18,TechForce.ai
-20.467731,1.8618083,-3.4295797,Senior Software Engineer,15,Accion Labs
-20.46784,1.8616716,-3.4297454,Senior Software Engineer,15,Fanap Soft
-20.20553,4.136648,-1.3062059,Senior Software Developer,15,Red Hat
-20.468172,1.8617332,-3.429812,Senior Software Engineer,15,Weights & Biases
-14.672212,4.7254167,1.991398,Release Engineer,2,Microsoft
8.985268,-0.48945686,8.411869,Analista de Proyectos y Costos,11,Línea Directa S.A.S
-14.023617,0.8403997,10.028484,ML engineer/BI Developer,5,PwC Canada
-17.713024,7.5874743,-3.6563663,VP of Business Intelligence & Supply Chain,8,Dell
-1.9996804,9.158177,-13.3416,Founder and CEO,13,T-Systems ICT India Pvt. Ltd.
-18.344341,-6.8622293,0.7836914,Senior Data Analyst,12,Racing Victoria
-17.161346,-12.915908,4.046656,Data Scientist,12,Trading Technologies
-6.641229,8.387841,9.476183,Head of Data,2,CATHAY SA GRUPO TIMBO
-12.6118145,-11.300234,-0.3738973,Chief Data Scientist,8,Banco Familiar
-20.225239,4.3828583,-1.2880144,Senior Developer,15,Nestlé
2.7803223,0.27806297,8.94337,Líder de fábrica de software,11,"TRUEXTEND, Inc."
-13.55317,-4.173871,-1.2715654,Expert Analyst,1,Novacoast
-17.24992,-7.3213997,3.6496494,Senior Data Scientist,12,Consult International Group
-13.019316,-5.8054748,10.399664,Sr Data Scientist,1,Odoo
-12.922019,-4.260735,-7.1888313,Operations Officer,16,Caixabank Business Intelligence
-12.6118145,-11.300234,-0.3738973,Chief Data Scientist,8,KABAL
-10.546944,5.7630696,11.129927,"Artificial Intelligence, Machine Learning & Blockchain Professor, Adjunct",15,ITC SERVICIOS BOLIVIA
5.5056868,-2.119654,-2.030269,Executiva de trade marketing,3,Parque Tecnológico Itaipu
15.007074,-2.640731,-9.085405,Docencia,6,Nutrihuevos
-4.355962,1.7872009,-0.06460311,Principal Architect,7,APRO Construction Management S.L.
-6.864813,3.81624,7.692179,Data and Analytics Manager,15,Hansa Consumo & Pharma
-17.25217,-7.3396683,3.6576753,Senior Data Scientist,12,Grupo Vierci
-3.7989473,1.4796635,3.661879,PHD Candidate,2,adidas
12.735689,-3.911505,5.167514,Ingeniero de apoyo,6,Visión Banco
-6.2597218,3.9173493,-9.501421,President / Institutional and Business Relations,4,Banco Nacional de Fomento
20.86703,7.5613885,-2.2636964,Propietario gerente,0,Experis
8.342631,-5.158736,4.0870433,Jefe de logística,6,Personal Paraguay
-13.868826,8.256934,0.030469535,Product Designer | UX Research,2,Centro Médico Bautista
-7.53664,-7.3338175,-14.806309,Director,8,VIVA Bolivia
7.5350733,-2.0670536,-11.69371,Director Ejecutivo,14,SearchInform
14.041006,-7.070784,4.596016,Profesional de Mantenimiento. Ejecutor Mecánico Crudo / Horno,6,NJB - Engenharia e Gerenciamento
-16.567339,2.6889246,-1.0991579,Senior Software Engineer Consultant,15,OneHQ
-20.041605,2.5354838,-2.3036711,Senior Software Development Engineer,15,AssureSoft
9.177028,3.0322824,-10.802461,Gerente General,10,Dev182
-8.344557,-4.1174006,-4.7540803,MANAGER OF ENGINEERING PLANNING,8,Lone Wolf Technologies
9.499477,-12.89298,-5.0287285,Administración de personal,19,Shopify
15.458581,-6.8900037,-5.321817,Auxiliar de secretaría,9,Offerwise
7.606009,11.693925,-1.3290164,Psicólogo,13,OrdunaCell
3.1167872,-6.3949733,-9.473874,CEO Presidente Fundador ,14,Boostribe
7.5342298,-2.066336,-11.6938095,Director ejecutivo,14,LUXOR BTL
-19.19448,5.5247507,1.3994101,Sr Software Developer,15,Ministerio de Educación
6.528904,-9.828998,-10.467906,Director de proyecto,14,FyL Publicidad
7.274007,-4.5559287,4.7260737,Logistica-Distribución,6,Total
-2.1675189,8.457804,-3.209296,Broker Owner,17,Squad Australia CS Pty Ltd
4.591203,-3.6722212,2.8741252,Consultor senior para Proyectos de Economía Circular,11,Itacamba Cemento S.A.
2.6716335,0.08368405,9.071033,Ingeniero de desarrollo de software,11,Amazon
-7.002604,1.96814,-17.079916,CEO,16,SparkDigital
15.2437935,-2.2940583,-2.8014293,Coordinador Creativo ,6,NAVER WEBTOON
-14.546191,3.6816204,-2.951748,INTEGRAL CONSULTANT,7,DH Digital Harbor Bolivia
-12.518808,0.10953411,-6.897067,Senior Microsoft Account Manager,16,Criptomonedas
10.268212,6.3821115,-2.873784,Empleado,13,YPFB Corporacion
13.440566,-10.422451,-1.373874,Coordenador de operações,19,Continental
11.481188,3.965426,-3.4654658,Profesor de Literatura y Comunicación (Colegio Saint George) y Periodista en ¡De acuerdo!,0,Ensign College 
7.271308,-12.128039,-8.78359,Coordinador Administrativo,14,Infocenter S. A.
11.794839,2.244505,-4.19378,Consultor TI en SWIFT,11,MRV
-1.0492837,11.500574,1.2125914,PMO,17,SEDEM - Servicio de Desarrollo de las Empresas Públicas Productivas
-9.44528,-4.484757,-9.620097,Delivery Director,8,Code Fabric
9.927352,1.1372939,-10.578487,Gerente general,10,OneAmerica
-9.958417,-6.8051023,-14.04304,Director,8,Adaptive Investment Solutions
2.9590063,14.128789,-1.06805,Socio,17,Gloria SACEI
7.5230684,-4.756709,4.5528736,ENCARGADA DE LOGISTICA,6,CONMEBOL
-9.724077,-1.9395969,-7.2906713,Account Manager,16,Lic.Verónica Spilman
-0.576213,14.847546,5.1996875,Lider Transversal de Testing,17,Salamanca Solutions International
14.620162,-9.2315235,-1.8101645,Operador Sala de Control,19,Equifax
6.0042715,-8.315147,3.0780578,Consultora en Proyectos de Cooperación para el Desarrollo ,3,INFOCENTER SA
2.5794413,-9.127077,-9.002295,Director de la Carrera de Marketing,14,Create For Life Studio
-7.811164,1.4248534,-16.246628,CEO,16,Gobierno Autónomo Municipal de Tarija
-10.366414,-3.6468687,-2.7026813,IT Project Manager,16,
2.7046976,-6.3822045,-6.0924354,Administrativo Contable Senior,14,NICE CXone
15.129376,-1.2704991,-2.4460816,Coordinador de Calidad,6,Potencializate
-15.992391,-3.2157817,-1.9759257,Finance Analyst,1,Tropical Tours
9.489999,-2.3991072,1.4358007,Gerente principal de productos,6,Michael Page
-18.585918,2.8277955,-1.3930166,Senior Full Stack Engineer,15,Compass Group
19.508892,0.48717037,-1.283415,Columnista de Opinion,18,Jalasoft
-2.9552546,-3.3260188,-2.8458264,Founder - Strategic Director en ZMA IT Solutions,16,shareMEData
-8.283739,9.123215,-5.2379694,Customer Success Manager Architect,7,WISBOO
1.9926896,-5.390671,5.358145,Analista de Business Intelligence,3,Correo del Sur
-6.864818,3.816054,7.69208,Data and Analytics manager,15,Bata Group
9.400411,-8.305576,-7.881437,Supervisor de ventas,14,TOTVS
9.175893,1.1729126,6.0549436,Jefe Área Desarrollo,11,Edmodo
1.1640706,12.055771,0.7695038,tester SR,17,LinkSolution SRL
13.339018,-7.7801514,-1.0399632,Auditor interno - Jefe de Auditoría Interna,19,TAD IT SOLUTIONS LLC
-13.442305,5.3223157,-3.0477731,Cement Operational & Productive Optimization Specialist | Team Leader ,7,Panamerican Business School
